data,timeStamp
13.98,10/7/2021 16:50:57
13.7,10/7/2021 16:51:02
15.7,10/7/2021 16:51:04
13.4,10/7/2021 16:51:10
14.2,10/7/2021 16:51:16
14,10/7/2021 16:51:24
13.2,10/7/2021 16:51:30
13.6,10/7/2021 16:51:38
13.5,10/7/2021 16:51:44
13.1,10/7/2021 16:51:52
13.9,10/7/2021 16:51:58
13.4,10/7/2021 16:52:06
13.5,10/7/2021 16:52:11
14.96,10/7/2021 16:52:18
14.5,10/7/2021 16:52:19
13.5,10/7/2021 16:52:25
14.23,10/7/2021 16:52:25
15.21,10/7/2021 16:52:32
13.4,10/7/2021 16:52:33
13.4,10/7/2021 16:52:39
15.43,10/7/2021 16:52:43
13.2,10/7/2021 16:52:47
15.52,10/7/2021 16:52:49
13.5,10/7/2021 16:52:53
15.23,10/7/2021 16:52:56
13.9,10/7/2021 16:53:01
15.29,10/7/2021 16:53:06
13.5,10/7/2021 16:53:07
15.64,10/7/2021 16:53:14
13.5,10/7/2021 16:53:15
14,10/7/2021 16:53:20
14.54,10/7/2021 16:53:20
14.72,10/7/2021 16:53:27
13.5,10/7/2021 16:53:28
13.2,10/7/2021 16:53:34
14.83,10/7/2021 16:53:34
14.68,10/7/2021 16:53:41
13.4,10/7/2021 16:53:42
13.2,10/7/2021 16:53:48
14.05,10/7/2021 16:53:48
15.21,10/7/2021 16:53:54
13.5,10/7/2021 16:53:56
14.19,10/7/2021 16:54:00
13.4,10/7/2021 16:54:01
12.22,10/7/2021 16:54:06
13.9,10/7/2021 16:54:10
13.95,10/7/2021 16:54:14
13.9,10/7/2021 16:54:16
13.5,10/7/2021 16:54:20
13.7,10/7/2021 16:54:24
14.83,10/7/2021 16:54:27
13.7,10/7/2021 16:54:30
14.76,10/7/2021 16:54:33
13.2,10/7/2021 16:54:37
13.77,10/7/2021 16:54:40
14.1,10/7/2021 16:54:44
14.87,10/7/2021 16:54:49
13.3,10/7/2021 16:54:51
14.48,10/7/2021 16:54:55
13.5,10/7/2021 16:54:58
13.7,10/7/2021 16:55:05
15.54,10/7/2021 16:55:07
13.3,10/7/2021 16:55:11
14.27,10/7/2021 16:55:13
13,10/7/2021 16:55:19
15.29,10/7/2021 16:55:19
15.05,10/7/2021 16:55:28
13.5,10/7/2021 16:55:32
13.7,10/7/2021 16:55:38
13.2,10/7/2021 16:55:44
13.74,10/7/2021 16:55:45
14.7,10/7/2021 16:55:51
13.5,10/7/2021 16:55:52
15.44,10/7/2021 16:55:57
13.4,10/7/2021 16:55:58
13.4,10/7/2021 16:56:06
15.16,10/7/2021 16:56:06
13.5,10/7/2021 16:56:11
15.46,10/7/2021 16:56:15
13.6,10/7/2021 16:56:20
15.35,10/7/2021 16:56:21
13.6,10/7/2021 16:56:25
14.64,10/7/2021 16:56:31
13.8,10/7/2021 16:56:34
14.07,10/7/2021 16:56:38
13.7,10/7/2021 16:56:39
12.78,10/7/2021 16:56:44
13.9,10/7/2021 16:56:48
13.6,10/7/2021 16:56:53
15.21,10/7/2021 16:56:54
13.4,10/7/2021 16:57:01
12.22,10/7/2021 16:57:02
13.4,10/7/2021 16:57:07
15.51,10/7/2021 16:57:08
15.44,10/7/2021 16:57:14
13.7,10/7/2021 16:57:15
15.25,10/7/2021 16:57:20
14.1,10/7/2021 16:57:21
14.19,10/7/2021 16:57:27
14,10/7/2021 16:57:29
14.76,10/7/2021 16:57:33
13.4,10/7/2021 16:57:35
15.8,10/7/2021 16:57:39
13.7,10/7/2021 16:57:43
14.88,10/7/2021 16:57:45
14.1,10/7/2021 16:57:49
13.97,10/7/2021 16:57:53
13.9,10/7/2021 16:57:57
15.58,10/7/2021 16:57:59
13.6,10/7/2021 16:58:02
14.8,10/7/2021 16:58:05
13.7,10/7/2021 16:58:11
14.72,10/7/2021 16:58:11
14.1,10/7/2021 16:58:16
14.93,10/7/2021 16:58:17
14.76,10/7/2021 16:58:23
13,10/7/2021 16:58:25
15.01,10/7/2021 16:58:29
13.7,10/7/2021 16:58:30
14.58,10/7/2021 16:58:35
14.1,10/7/2021 16:58:39
15.18,10/7/2021 16:58:43
13.4,10/7/2021 16:58:44
15.25,10/7/2021 16:58:49
13.7,10/7/2021 16:58:53
15.94,10/7/2021 16:58:56
13.1,10/7/2021 16:58:58
14.9,10/7/2021 16:59:01
13.2,10/7/2021 16:59:07
15.35,10/7/2021 16:59:07
13.7,10/7/2021 16:59:12
15.48,10/7/2021 16:59:17
13.9,10/7/2021 16:59:21
12.23,10/7/2021 16:59:23
13.3,10/7/2021 16:59:26
15.01,10/7/2021 16:59:30
13.7,10/7/2021 16:59:34
14.15,10/7/2021 16:59:39
14.1,10/7/2021 16:59:41
14.13,10/7/2021 16:59:45
13.3,10/7/2021 16:59:48
15.21,10/7/2021 16:59:51
13.6,10/7/2021 16:59:54
15.55,10/7/2021 16:59:57
14.3,10/7/2021 17:00:02
15.23,10/7/2021 17:00:03
13.3,10/7/2021 17:00:09
15.43,10/7/2021 17:00:10
13.4,10/7/2021 17:00:16
15.48,10/7/2021 17:00:16
14,10/7/2021 17:00:22
13.76,10/7/2021 17:00:22
15.46,10/7/2021 17:00:28
13.4,10/7/2021 17:00:30
14.8,10/7/2021 17:00:35
13.6,10/7/2021 17:00:36
14.11,10/7/2021 17:00:41
13.8,10/7/2021 17:00:44
15.03,10/7/2021 17:00:47
13.3,10/7/2021 17:00:50
14.99,10/7/2021 17:00:54
13.9,10/7/2021 17:00:58
14.05,10/7/2021 17:01:00
13.8,10/7/2021 17:01:04
14.31,10/7/2021 17:01:07
13.2,10/7/2021 17:01:12
15.94,10/7/2021 17:01:13
13.4,10/7/2021 17:01:18
15.69,10/7/2021 17:01:20
14.2,10/7/2021 17:01:26
14.68,10/7/2021 17:01:27
14,10/7/2021 17:01:31
14.29,10/7/2021 17:01:33
14.1,10/7/2021 17:01:40
15.37,10/7/2021 17:01:42
13.7,10/7/2021 17:01:45
15.64,10/7/2021 17:01:49
13.2,10/7/2021 17:01:54
14.53,10/7/2021 17:01:55
13.5,10/7/2021 17:01:59
14.01,10/7/2021 17:02:03
14.2,10/7/2021 17:02:07
15.39,10/7/2021 17:02:11
13.4,10/7/2021 17:02:13
15.39,10/7/2021 17:02:17
13.7,10/7/2021 17:02:22
13.7,10/7/2021 17:02:27
14.66,10/7/2021 17:02:28
14.33,10/7/2021 17:02:34
13.8,10/7/2021 17:02:35
13.9,10/7/2021 17:02:41
14.42,10/7/2021 17:02:41
13.9,10/7/2021 17:02:50
14.58,10/7/2021 17:02:50
13,10/7/2021 17:02:55
14.45,10/7/2021 17:02:56
13.8,10/7/2021 17:03:03
15.94,10/7/2021 17:03:03
13.9,10/7/2021 17:03:09
15.04,10/7/2021 17:03:10
14.8,10/7/2021 17:03:16
13.2,10/7/2021 17:03:17
15.92,10/7/2021 17:03:22
13.5,10/7/2021 17:03:23
15.06,10/7/2021 17:03:28
13.4,10/7/2021 17:03:31
13.89,10/7/2021 17:03:36
13.2,10/7/2021 17:03:37
13.87,10/7/2021 17:03:44
13.4,10/7/2021 17:03:45
13.4,10/7/2021 17:03:51
15.14,10/7/2021 17:03:52
15.64,10/7/2021 17:03:58
13.6,10/7/2021 17:03:59
13.2,10/7/2021 17:04:05
15.23,10/7/2021 17:04:05
14.21,10/7/2021 17:04:11
13.8,10/7/2021 17:04:13
14.97,10/7/2021 17:04:17
13.6,10/7/2021 17:04:19
13.66,10/7/2021 17:04:24
13.6,10/7/2021 17:04:27
14.01,10/7/2021 17:04:30
13.6,10/7/2021 17:04:33
15.29,10/7/2021 17:04:36
13.2,10/7/2021 17:04:41
12.74,10/7/2021 17:04:42
13.9,10/7/2021 17:04:47
14.89,10/7/2021 17:04:48
14.1,10/7/2021 17:04:55
15.96,10/7/2021 17:04:57
14.2,10/7/2021 17:05:01
14.82,10/7/2021 17:05:04
13.9,10/7/2021 17:05:09
13.6,10/7/2021 17:05:15
15.17,10/7/2021 17:05:15
15.15,10/7/2021 17:05:22
13.1,10/7/2021 17:05:23
15.55,10/7/2021 17:05:28
13.4,10/7/2021 17:05:29
15.54,10/7/2021 17:05:35
13.5,10/7/2021 17:05:37
13,10/7/2021 17:05:42
15.92,10/7/2021 17:05:47
13.9,10/7/2021 17:05:51
13.62,10/7/2021 17:05:53
13.6,10/7/2021 17:05:57
15.94,10/7/2021 17:05:59
13.5,10/7/2021 17:06:05
15.18,10/7/2021 17:06:09
13,10/7/2021 17:06:10
15.37,10/7/2021 17:06:15
13.9,10/7/2021 17:06:19
14.36,10/7/2021 17:06:21
13,10/7/2021 17:06:24
14.98,10/7/2021 17:06:28
13.3,10/7/2021 17:06:33
14.07,10/7/2021 17:06:36
13.6,10/7/2021 17:06:38
13.9,10/7/2021 17:06:47
14.68,10/7/2021 17:06:47
13.5,10/7/2021 17:06:52
15.49,10/7/2021 17:06:54
13.5,10/7/2021 17:07:00
14.95,10/7/2021 17:07:00
13.8,10/7/2021 17:07:06
13.28,10/7/2021 17:07:06
14.98,10/7/2021 17:07:13
13.8,10/7/2021 17:07:15
15.5,10/7/2021 17:07:19
13.7,10/7/2021 17:07:20
14.74,10/7/2021 17:07:28
13.4,10/7/2021 17:07:32
15.31,10/7/2021 17:07:35
13.2,10/7/2021 17:07:38
14.89,10/7/2021 17:07:44
13.4,10/7/2021 17:07:46
15.07,10/7/2021 17:07:51
13.7,10/7/2021 17:07:52
13.7,10/7/2021 17:08:00
13.98,10/7/2021 17:08:03
13.6,10/7/2021 17:08:07
15.07,10/7/2021 17:08:12
13.2,10/7/2021 17:08:14
15.05,10/7/2021 17:08:19
13.6,10/7/2021 17:08:20
13.82,10/7/2021 17:08:27
13.6,10/7/2021 17:08:28
12.9,10/7/2021 17:08:34
13.83,10/7/2021 17:08:35
12.9,10/7/2021 17:08:41
15.8,10/7/2021 17:08:44
13.3,10/7/2021 17:08:47
14.41,10/7/2021 17:08:51
13.8,10/7/2021 17:08:55
15.68,10/7/2021 17:08:57
13.3,10/7/2021 17:09:01
15.44,10/7/2021 17:09:07
14.4,10/7/2021 17:09:10
13.68,10/7/2021 17:09:13
13.2,10/7/2021 17:09:15
14.85,10/7/2021 17:09:22
13.6,10/7/2021 17:09:23
13.5,10/7/2021 17:09:29
14.93,10/7/2021 17:09:29
13.4,10/7/2021 17:09:37
15.04,10/7/2021 17:09:37
13.4,10/7/2021 17:09:43
14.91,10/7/2021 17:09:45
14,10/7/2021 17:09:51
14.74,10/7/2021 17:09:54
13,10/7/2021 17:09:57
15.43,10/7/2021 17:10:01
13.7,10/7/2021 17:10:05
14.21,10/7/2021 17:10:09
13.5,10/7/2021 17:10:11
15.82,10/7/2021 17:10:15
13.8,10/7/2021 17:10:19
14.68,10/7/2021 17:10:21
13.5,10/7/2021 17:10:25
14.01,10/7/2021 17:10:28
14,10/7/2021 17:10:33
15.01,10/7/2021 17:10:34
13.2,10/7/2021 17:10:39
14.98,10/7/2021 17:10:40
15.27,10/7/2021 17:10:46
13.5,10/7/2021 17:10:47
15.16,10/7/2021 17:10:52
13.5,10/7/2021 17:10:53
15.27,10/7/2021 17:11:00
13.6,10/7/2021 17:11:01
13.1,10/7/2021 17:11:07
14.42,10/7/2021 17:11:08
13.4,10/7/2021 17:11:15
15.1,10/7/2021 17:11:15
13.6,10/7/2021 17:11:21
15.33,10/7/2021 17:11:21
14.62,10/7/2021 17:11:27
13.3,10/7/2021 17:11:29
14.9,10/7/2021 17:11:33
13.8,10/7/2021 17:11:35
15.44,10/7/2021 17:11:40
13.2,10/7/2021 17:11:43
14.99,10/7/2021 17:11:48
13.5,10/7/2021 17:11:50
14.04,10/7/2021 17:11:54
13.9,10/7/2021 17:11:57
15.37,10/7/2021 17:12:00
13.8,10/7/2021 17:12:03
14.32,10/7/2021 17:12:06
13.9,10/7/2021 17:12:11
14.7,10/7/2021 17:12:12
13.1,10/7/2021 17:12:16
12.9,10/7/2021 17:12:25
14.32,10/7/2021 17:12:28
13.1,10/7/2021 17:12:30
13.99,10/7/2021 17:12:38
13.7,10/7/2021 17:12:39
13.7,10/7/2021 17:12:44
14.53,10/7/2021 17:12:44
14.44,10/7/2021 17:12:50
13.7,10/7/2021 17:12:52
13.7,10/7/2021 17:12:58
13.3,10/7/2021 17:13:07
13.79,10/7/2021 17:13:08
12.9,10/7/2021 17:13:12
14.25,10/7/2021 17:13:15
13.5,10/7/2021 17:13:20
14.01,10/7/2021 17:13:22
13.9,10/7/2021 17:13:26
14.7,10/7/2021 17:13:28
12.8,10/7/2021 17:13:34
13.96,10/7/2021 17:13:38
13.4,10/7/2021 17:13:40
14.42,10/7/2021 17:13:45
13.3,10/7/2021 17:13:48
13.2,10/7/2021 17:13:54
13.56,10/7/2021 17:13:54
15.27,10/7/2021 17:14:00
13.7,10/7/2021 17:14:02
14.93,10/7/2021 17:14:06
13.3,10/7/2021 17:14:08
15.68,10/7/2021 17:14:15
13.3,10/7/2021 17:14:16
13,10/7/2021 17:14:21
15,10/7/2021 17:14:21
15.6,10/7/2021 17:14:29
13.5,10/7/2021 17:14:30
13.7,10/7/2021 17:14:35
13.32,10/7/2021 17:14:35
14.78,10/7/2021 17:14:42
13.4,10/7/2021 17:14:43
14.07,10/7/2021 17:14:48
13.5,10/7/2021 17:14:49
15.6,10/7/2021 17:14:54
13.1,10/7/2021 17:14:57
14.86,10/7/2021 17:15:01
13.4,10/7/2021 17:15:03
14.83,10/7/2021 17:15:07
13.8,10/7/2021 17:15:11
15.17,10/7/2021 17:15:14
13.8,10/7/2021 17:15:17
13.03,10/7/2021 17:15:19
13.6,10/7/2021 17:15:25
13.5,10/7/2021 17:15:25
13.9,10/7/2021 17:15:31
14.34,10/7/2021 17:15:31
15.37,10/7/2021 17:15:38
13.2,10/7/2021 17:15:39
13.46,10/7/2021 17:15:44
14.1,10/7/2021 17:15:45
13.16,10/7/2021 17:15:50
13.7,10/7/2021 17:15:53
13.8,10/7/2021 17:15:59
15.37,10/7/2021 17:15:59
15.23,10/7/2021 17:16:06
13.6,10/7/2021 17:16:07
13.8,10/7/2021 17:16:12
13.62,10/7/2021 17:16:13
14,10/7/2021 17:16:21
14.76,10/7/2021 17:16:21
13.9,10/7/2021 17:16:26
11.57,10/7/2021 17:16:26
14.68,10/7/2021 17:16:27
13.9,10/7/2021 17:16:34
13.8,10/7/2021 17:16:39
13.3,10/7/2021 17:16:41
12.87,10/7/2021 17:16:45
14,10/7/2021 17:16:48
13.3,10/7/2021 17:16:54
14.74,10/7/2021 17:16:54
14.25,10/7/2021 17:17:00
13.1,10/7/2021 17:17:02
14.64,10/7/2021 17:17:06
13.3,10/7/2021 17:17:08
15.96,10/7/2021 17:17:12
13.8,10/7/2021 17:17:16
15.39,10/7/2021 17:17:18
13.7,10/7/2021 17:17:22
15.25,10/7/2021 17:17:24
13.6,10/7/2021 17:17:30
13.64,10/7/2021 17:17:31
13.3,10/7/2021 17:17:35
14.59,10/7/2021 17:17:37
14.19,10/7/2021 17:17:43
13.4,10/7/2021 17:17:44
13.1,10/7/2021 17:17:50
15.19,10/7/2021 17:17:50
14.92,10/7/2021 17:17:56
13.7,10/7/2021 17:17:58
14.7,10/7/2021 17:18:02
13.6,10/7/2021 17:18:03
15.23,10/7/2021 17:18:08
13.6,10/7/2021 17:18:12
15.51,10/7/2021 17:18:14
13.8,10/7/2021 17:18:17
15.54,10/7/2021 17:18:21
13.7,10/7/2021 17:18:26
15.48,10/7/2021 17:18:27
13.3,10/7/2021 17:18:31
14.86,10/7/2021 17:18:33
13.4,10/7/2021 17:18:39
13.85,10/7/2021 17:18:39
13.5,10/7/2021 17:18:45
14.91,10/7/2021 17:18:45
14.78,10/7/2021 17:18:51
13.9,10/7/2021 17:18:53
13.2,10/7/2021 17:18:59
14.68,10/7/2021 17:19:00
13.5,10/7/2021 17:19:07
13.58,10/7/2021 17:19:08
14.2,10/7/2021 17:19:13
15.1,10/7/2021 17:19:15
14,10/7/2021 17:19:21
14.87,10/7/2021 17:19:24
13.3,10/7/2021 17:19:26
14.48,10/7/2021 17:19:33
13.5,10/7/2021 17:19:35
13.6,10/7/2021 17:19:40
15.57,10/7/2021 17:19:40
15.31,10/7/2021 17:19:47
13.6,10/7/2021 17:19:48
13.9,10/7/2021 17:19:54
14.91,10/7/2021 17:19:54
9.86,10/7/2021 17:19:59
14.98,10/7/2021 17:20:01
13.6,10/7/2021 17:20:02
13.6,10/7/2021 17:20:09
13.83,10/7/2021 17:20:13
13.4,10/7/2021 17:20:16
14.9,10/7/2021 17:20:19
13.2,10/7/2021 17:20:22
15.07,10/7/2021 17:20:25
13.7,10/7/2021 17:20:30
14.11,10/7/2021 17:20:31
13.5,10/7/2021 17:20:35
13.98,10/7/2021 17:20:37
14.32,10/7/2021 17:20:43
13.3,10/7/2021 17:20:44
13.6,10/7/2021 17:20:49
15.17,10/7/2021 17:20:49
15.39,10/7/2021 17:20:55
13.1,10/7/2021 17:20:57
14.32,10/7/2021 17:21:01
13.8,10/7/2021 17:21:03
14.87,10/7/2021 17:21:07
13.4,10/7/2021 17:21:11
14.76,10/7/2021 17:21:13
13.2,10/7/2021 17:21:17
13.4,10/7/2021 17:21:25
14.42,10/7/2021 17:21:27
13.8,10/7/2021 17:21:31
14.36,10/7/2021 17:21:46
13.9,10/7/2021 17:21:47
13.5,10/7/2021 17:21:52
13.5,10/7/2021 17:22:01
13.2,10/7/2021 17:22:06
13.2,10/7/2021 17:22:14
13.7,10/7/2021 17:22:20
14,10/7/2021 17:22:28
13.7,10/7/2021 17:22:34
13.1,10/7/2021 17:22:42
13.2,10/7/2021 17:22:48
13.6,10/7/2021 17:22:56
13.6,10/7/2021 17:23:02
13.5,10/7/2021 17:23:10
13.8,10/7/2021 17:23:15
13.8,10/7/2021 17:23:24
13.9,10/7/2021 17:23:29
13.4,10/7/2021 17:23:37
15.53,10/7/2021 17:23:43
13.5,10/7/2021 17:23:45
14.46,10/7/2021 17:23:49
14.1,10/7/2021 17:23:52
14.87,10/7/2021 17:23:55
13.5,10/7/2021 17:23:58
14.41,10/7/2021 17:24:02
13.7,10/7/2021 17:24:06
14.8,10/7/2021 17:24:09
13.9,10/7/2021 17:24:11
14.42,10/7/2021 17:24:17
13.3,10/7/2021 17:24:20
12.42,10/7/2021 17:24:24
13.5,10/7/2021 17:24:25
14.5,10/7/2021 17:24:29
13.5,10/7/2021 17:24:33
14.62,10/7/2021 17:24:39
13.7,10/7/2021 17:24:40
15.23,10/7/2021 17:24:45
13.7,10/7/2021 17:24:47
15.17,10/7/2021 17:24:50
13.9,10/7/2021 17:24:53
15.17,10/7/2021 17:24:55
13.8,10/7/2021 17:25:01
14.17,10/7/2021 17:25:04
13.2,10/7/2021 17:25:07
13.83,10/7/2021 17:25:09
15.23,10/7/2021 17:25:14
14,10/7/2021 17:25:15
15.02,10/7/2021 17:25:20
13.8,10/7/2021 17:25:21
15.25,10/7/2021 17:25:25
13.7,10/7/2021 17:25:29
15.7,10/7/2021 17:25:30
13.2,10/7/2021 17:25:35
15.68,10/7/2021 17:25:35
15.03,10/7/2021 17:25:41
13.1,10/7/2021 17:25:43
0,10/7/2021 17:25:46
15.19,10/7/2021 17:25:46
13.1,10/7/2021 17:25:49
14.35,10/7/2021 17:25:54
13.5,10/7/2021 17:25:57
13.36,10/7/2021 17:26:00
13.5,10/7/2021 17:26:03
14.66,10/7/2021 17:26:05
14.36,10/7/2021 17:26:10
14.4,10/7/2021 17:26:11
14.95,10/7/2021 17:26:15
16.5,10/7/2021 17:26:18
14.63,10/7/2021 17:26:21
13.9,10/7/2021 17:26:25
13.69,10/7/2021 17:26:26
14.3,10/7/2021 17:26:30
14.13,10/7/2021 17:26:31
15.18,10/7/2021 17:26:36
13.4,10/7/2021 17:26:39
15.66,10/7/2021 17:26:41
13.9,10/7/2021 17:26:45
14.85,10/7/2021 17:26:47
13.5,10/7/2021 17:26:53
13.6,10/7/2021 17:27:00
13.2,10/7/2021 17:27:06
13.7,10/7/2021 17:27:12
13.1,10/7/2021 17:27:20
13.4,10/7/2021 17:27:26
13.7,10/7/2021 17:27:34
13.6,10/7/2021 17:27:40
13.9,10/7/2021 17:27:48
13.9,10/7/2021 17:27:54
13.7,10/7/2021 17:28:02
13.7,10/7/2021 17:28:08
13.6,10/7/2021 17:28:16
13.6,10/7/2021 17:28:22
14,10/7/2021 17:28:30
14.1,10/7/2021 17:28:37
13.7,10/7/2021 17:28:44
13.9,10/7/2021 17:28:50
13.7,10/7/2021 17:28:58
13.9,10/7/2021 17:29:04
13.4,10/7/2021 17:29:12
13.9,10/7/2021 17:29:17
13,10/7/2021 17:29:26
13.5,10/7/2021 17:29:32
13.6,10/7/2021 17:29:40
14,10/7/2021 17:29:45
13.4,10/7/2021 17:29:54
13.9,10/7/2021 17:30:00
13.9,10/7/2021 17:30:07
13.7,10/7/2021 17:30:13
13.6,10/7/2021 17:30:22
13.9,10/7/2021 17:30:27
13.1,10/7/2021 17:30:35
14.4,10/7/2021 17:30:41
13.6,10/7/2021 17:30:49
13.7,10/7/2021 17:30:55
14.6,10/7/2021 17:31:03
13.8,10/7/2021 17:31:09
13.7,10/7/2021 17:31:17
13.5,10/7/2021 17:31:24
13.7,10/7/2021 17:31:31
15.68,10/7/2021 17:31:36
13.5,10/7/2021 17:31:37
14.98,10/7/2021 17:31:43
14.2,10/7/2021 17:31:45
13.79,10/7/2021 17:31:50
13.7,10/7/2021 17:31:51
15.67,10/7/2021 17:31:57
13.8,10/7/2021 17:31:59
14,10/7/2021 17:32:05
14.5,10/7/2021 17:32:07
13.3,10/7/2021 17:32:13
13.3,10/7/2021 17:32:19
15.56,10/7/2021 17:32:19
13.4,10/7/2021 17:32:27
15.16,10/7/2021 17:32:27
13.3,10/7/2021 17:32:33
14.09,10/7/2021 17:32:34
14.74,10/7/2021 17:32:40
13.3,10/7/2021 17:32:41
14.58,10/7/2021 17:32:46
13.3,10/7/2021 17:32:47
15.82,10/7/2021 17:32:54
13.5,10/7/2021 17:32:55
13.3,10/7/2021 17:33:01
14.2,10/7/2021 17:33:09
13.9,10/7/2021 17:33:15
15.69,10/7/2021 17:33:22
13.8,10/7/2021 17:33:23
13.2,10/7/2021 17:33:29
15.13,10/7/2021 17:33:29
15.13,10/7/2021 17:33:36
13.5,10/7/2021 17:33:37
13.1,10/7/2021 17:33:43
15.37,10/7/2021 17:33:45
13.5,10/7/2021 17:33:51
13.91,10/7/2021 17:33:52
13.5,10/7/2021 17:33:57
14.85,10/7/2021 17:34:00
13.9,10/7/2021 17:34:05
15.67,10/7/2021 17:34:07
13.8,10/7/2021 17:34:11
15.46,10/7/2021 17:34:15
13.6,10/7/2021 17:34:19
14.61,10/7/2021 17:34:21
13.4,10/7/2021 17:34:25
15.11,10/7/2021 17:34:30
13.9,10/7/2021 17:34:33
14.36,10/7/2021 17:34:37
14,10/7/2021 17:34:39
14.96,10/7/2021 17:34:44
13.2,10/7/2021 17:34:47
13.8,10/7/2021 17:34:53
15.68,10/7/2021 17:34:53
14.83,10/7/2021 17:34:59
13.8,10/7/2021 17:35:01
15.98,10/7/2021 17:35:07
13,10/7/2021 17:35:08
14.37,10/7/2021 17:35:13
13.9,10/7/2021 17:35:15
14.44,10/7/2021 17:35:21
14,10/7/2021 17:35:22
13.2,10/7/2021 17:35:29
15.72,10/7/2021 17:35:30
14.4,10/7/2021 17:35:36
14.39,10/7/2021 17:35:37
14.1,10/7/2021 17:35:43
15.94,10/7/2021 17:35:48
13.5,10/7/2021 17:35:49
14,10/7/2021 17:35:57
15.44,10/7/2021 17:36:01
13.8,10/7/2021 17:36:04
15.92,10/7/2021 17:36:08
13.2,10/7/2021 17:36:11
13.6,10/7/2021 17:36:18
13.64,10/7/2021 17:36:18
13.9,10/7/2021 17:36:25
14.62,10/7/2021 17:36:25
14.78,10/7/2021 17:36:31
13.6,10/7/2021 17:36:32
14.61,10/7/2021 17:36:38
14.4,10/7/2021 17:36:39
14.1,10/7/2021 17:36:45
13.5,10/7/2021 17:36:53
13.37,10/7/2021 17:36:54
13.8,10/7/2021 17:36:59
13.58,10/7/2021 17:37:01
13.8,10/7/2021 17:37:07
15.33,10/7/2021 17:37:07
13.6,10/7/2021 17:37:13
15.53,10/7/2021 17:37:14
15.11,10/7/2021 17:37:20
13.2,10/7/2021 17:37:21
13.7,10/7/2021 17:37:27
15.66,10/7/2021 17:37:30
11.55,10/7/2021 17:37:32
13.4,10/7/2021 17:37:35
15.25,10/7/2021 17:37:38
13.7,10/7/2021 17:37:41
13.9,10/7/2021 17:37:49
13,10/7/2021 17:37:55
15.6,10/7/2021 17:37:56
14.45,10/7/2021 17:38:02
14,10/7/2021 17:38:07
15.42,10/7/2021 17:38:12
13.6,10/7/2021 17:38:13
13.83,10/7/2021 17:38:18
13.2,10/7/2021 17:38:21
14.2,10/7/2021 17:38:27
14.7,10/7/2021 17:38:30
13.6,10/7/2021 17:38:37
15.48,10/7/2021 17:38:39
13.2,10/7/2021 17:38:42
15.64,10/7/2021 17:38:46
14.8,10/7/2021 17:38:51
15.06,10/7/2021 17:38:52
13,10/7/2021 17:38:57
14.87,10/7/2021 17:38:58
15.42,10/7/2021 17:39:05
14,10/7/2021 17:39:06
13.5,10/7/2021 17:39:11
15.31,10/7/2021 17:39:11
14.52,10/7/2021 17:39:18
13.9,10/7/2021 17:39:20
14.99,10/7/2021 17:39:24
13.8,10/7/2021 17:39:25
15.2,10/7/2021 17:39:30
14,10/7/2021 17:39:34
14.76,10/7/2021 17:39:37
13.6,10/7/2021 17:39:39
14.64,10/7/2021 17:39:43
13.1,10/7/2021 17:39:48
13.68,10/7/2021 17:39:49
13.9,10/7/2021 17:39:54
15.01,10/7/2021 17:39:55
15.05,10/7/2021 17:40:01
13.7,10/7/2021 17:40:02
13.88,10/7/2021 17:40:07
13.2,10/7/2021 17:40:08
12.55,10/7/2021 17:40:14
13.7,10/7/2021 17:40:17
15.51,10/7/2021 17:40:20
13.1,10/7/2021 17:40:23
13.81,10/7/2021 17:40:27
13.5,10/7/2021 17:40:31
15.09,10/7/2021 17:40:33
14,10/7/2021 17:40:36
14.96,10/7/2021 17:40:40
13.2,10/7/2021 17:40:45
15.68,10/7/2021 17:40:46
13.5,10/7/2021 17:40:51
15.86,10/7/2021 17:40:54
13.5,10/7/2021 17:40:59
14.68,10/7/2021 17:41:00
13.4,10/7/2021 17:41:05
15.5,10/7/2021 17:41:07
13.7,10/7/2021 17:41:13
15.84,10/7/2021 17:41:13
13.5,10/7/2021 17:41:19
15.25,10/7/2021 17:41:21
13.9,10/7/2021 17:41:28
14.72,10/7/2021 17:41:28
13.8,10/7/2021 17:41:35
15.78,10/7/2021 17:41:35
12.9,10/7/2021 17:41:42
14.09,10/7/2021 17:41:43
13.5,10/7/2021 17:41:48
13.75,10/7/2021 17:41:51
13,10/7/2021 17:41:57
14.09,10/7/2021 17:41:57
13.7,10/7/2021 17:42:03
14.02,10/7/2021 17:42:03
14.93,10/7/2021 17:42:09
13.9,10/7/2021 17:42:11
15.15,10/7/2021 17:42:15
13.4,10/7/2021 17:42:17
14.31,10/7/2021 17:42:21
13.1,10/7/2021 17:42:26
15.17,10/7/2021 17:42:27
13.3,10/7/2021 17:42:31
13.8,10/7/2021 17:42:32
15.52,10/7/2021 17:42:38
13,10/7/2021 17:42:41
15.39,10/7/2021 17:42:45
14,10/7/2021 17:42:46
13.58,10/7/2021 17:42:51
13.7,10/7/2021 17:42:56
13.28,10/7/2021 17:42:59
13.8,10/7/2021 17:43:01
15.27,10/7/2021 17:43:05
13.6,10/7/2021 17:43:11
14.68,10/7/2021 17:43:11
13.4,10/7/2021 17:43:17
15.44,10/7/2021 17:43:20
13.7,10/7/2021 17:43:26
15.37,10/7/2021 17:43:27
13.7,10/7/2021 17:43:32
